CLIENTNUM,Attrition_Flag,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,age_range,months_on_book_range,Credit_Limit_range,Avg_Open_To_Buy_range,Total_Amt_Chng_Q4_Q1_range,Total_Trans_Amtrange,Total_Ct_Chng_Q4_Q1_range,Avg_Utilization_Ratio_range,Total_Revolving_Bal_range,Total_Trans_Ct_range,Prediction
719922558,Existing Customer,Female,5,Unknown,Divorced,$40K - $60K,Blue,33,2,2,3,40-49,32-48,1438.299-2555.0,1324.5-3474.0,0.736-0.859,4741.0-18484.0,0.702-0.818,-0.001-0.023,-0.001-359.0,81.0-139.0,Existing Customer
715072533,Existing Customer,Female,3,Unknown,Unknown,$40K - $60K,Blue,36,2,6,2,40-49,32-48,2555.0-4549.0,3474.0-9859.0,0.631-0.736,3899.0-4741.0,0.818-3.714,-0.001-0.023,-0.001-359.0,67.0-81.0,Existing Customer
716214108,Existing Customer,Male,4,Uneducated,Single,$60K - $80K,Blue,36,1,2,1,40-49,32-48,4549.0-11067.5,3474.0-9859.0,-0.001-0.631,4741.0-18484.0,0.702-0.818,-0.001-0.023,-0.001-359.0,67.0-81.0,Existing Customer
772216833,Existing Customer,Female,5,Graduate,Single,Less than $40K,Blue,36,1,2,1,40-49,32-48,2555.0-4549.0,2.999-1324.5,-0.001-0.631,3899.0-4741.0,0.582-0.702,0.503-0.999,1784.0-2517.0,81.0-139.0,Existing Customer
708553008,Existing Customer,Female,1,High School,Single,$40K - $60K,Blue,36,1,2,3,30-39,32-48,1438.299-2555.0,2.999-1324.5,-0.001-0.631,3899.0-4741.0,0.818-3.714,0.503-0.999,359.0-1276.0,45.0-67.0,Existing Customer
778880358,Existing Customer,Female,4,Graduate,Divorced,$40K - $60K,Blue,30,1,3,3,40-49,19-32,1438.299-2555.0,2.999-1324.5,-0.001-0.631,3899.0-4741.0,0.818-3.714,0.503-0.999,1276.0-1784.0,67.0-81.0,Existing Customer
720258183,Existing Customer,Female,4,Graduate,Single,$40K - $60K,Blue,25,2,3,3,30-39,19-32,2555.0-4549.0,2.999-1324.5,0.631-0.736,4741.0-18484.0,0.818-3.714,0.503-0.999,1784.0-2517.0,67.0-81.0,Existing Customer
720689583,Existing Customer,Female,3,High School,Married,$40K - $60K,Blue,40,1,3,3,50-59,32-48,2555.0-4549.0,1324.5-3474.0,0.736-0.859,4741.0-18484.0,-0.001-0.582,0.503-0.999,1276.0-1784.0,81.0-139.0,Existing Customer
758168133,Existing Customer,Female,0,High School,Married,$40K - $60K,Blue,43,2,3,1,50-59,32-48,2555.0-4549.0,1324.5-3474.0,-0.001-0.631,3899.0-4741.0,0.702-0.818,0.176-0.503,359.0-1276.0,81.0-139.0,Existing Customer
716322783,Existing Customer,Female,3,Unknown,Married,Less than $40K,Blue,37,2,2,2,40-49,32-48,1438.299-2555.0,2.999-1324.5,0.631-0.736,3899.0-4741.0,0.702-0.818,0.503-0.999,1276.0-1784.0,67.0-81.0,Existing Customer
711118083,Existing Customer,Female,4,Graduate,Divorced,Less than $40K,Blue,43,1,2,1,50-59,32-48,1438.299-2555.0,2.999-1324.5,0.631-0.736,3899.0-4741.0,0.818-3.714,0.503-0.999,1276.0-1784.0,67.0-81.0,Existing Customer
709591533,Existing Customer,Female,3,College,Divorced,Less than $40K,Blue,38,1,1,3,40-49,32-48,1438.299-2555.0,2.999-1324.5,0.631-0.736,2155.5-3899.0,0.582-0.702,0.503-0.999,359.0-1276.0,45.0-67.0,Existing Customer
794556333,Existing Customer,Female,2,Unknown,Single,Unknown,Blue,27,1,3,3,40-49,19-32,2555.0-4549.0,1324.5-3474.0,0.631-0.736,4741.0-18484.0,0.818-3.714,0.503-0.999,1276.0-1784.0,67.0-81.0,Existing Customer
771630783,Existing Customer,Female,3,High School,Married,Unknown,Blue,30,1,1,2,40-49,19-32,1438.299-2555.0,2.999-1324.5,0.736-0.859,4741.0-18484.0,0.702-0.818,0.503-0.999,359.0-1276.0,81.0-139.0,Existing Customer
708672708,Existing Customer,Male,4,High School,Unknown,$80K - $120K,Blue,31,2,3,3,40-49,19-32,11067.5-34516.0,9859.0-34516.0,0.631-0.736,3899.0-4741.0,0.818-3.714,0.023-0.176,1784.0-2517.0,45.0-67.0,Existing Customer
715590258,Existing Customer,Female,4,Uneducated,Single,$40K - $60K,Blue,36,1,1,3,40-49,32-48,2555.0-4549.0,1324.5-3474.0,0.736-0.859,3899.0-4741.0,0.582-0.702,0.503-0.999,1784.0-2517.0,67.0-81.0,Existing Customer
714241083,Existing Customer,Female,1,Graduate,Married,Unknown,Blue,39,1,1,3,40-49,32-48,4549.0-11067.5,1324.5-3474.0,0.736-0.859,3899.0-4741.0,0.702-0.818,0.176-0.503,1784.0-2517.0,45.0-67.0,Existing Customer
708416433,Attrited Customer,Female,1,High School,Single,Less than $40K,Blue,36,4,3,2,40-49,32-48,1438.299-2555.0,1324.5-3474.0,-0.001-0.631,2155.5-3899.0,-0.001-0.582,-0.001-0.023,-0.001-359.0,9.999-45.0,Attrited Customer
779183958,Attrited Customer,Female,2,Graduate,Single,Less than $40K,Blue,33,1,3,4,40-49,32-48,1438.299-2555.0,1324.5-3474.0,-0.001-0.631,2155.5-3899.0,-0.001-0.582,-0.001-0.023,-0.001-359.0,9.999-45.0,Attrited Customer
709061658,Existing Customer,Female,1,Graduate,Single,Less than $40K,Blue,31,2,2,3,40-49,19-32,1438.299-2555.0,2.999-1324.5,0.736-0.859,3899.0-4741.0,0.818-3.714,0.176-0.503,359.0-1276.0,81.0-139.0,Existing Customer
717384183,Existing Customer,Female,3,Graduate,Single,Less than $40K,Blue,53,1,3,1,50-59,49-72,2555.0-4549.0,2.999-1324.5,0.631-0.736,4741.0-18484.0,0.818-3.714,0.503-0.999,1784.0-2517.0,67.0-81.0,Existing Customer
778921908,Existing Customer,Male,4,College,Single,$60K - $80K,Blue,23,2,3,1,40-49,19-32,2555.0-4549.0,1324.5-3474.0,0.631-0.736,3899.0-4741.0,0.818-3.714,0.176-0.503,359.0-1276.0,67.0-81.0,Existing Customer
714745608,Existing Customer,Female,4,High School,Single,Less than $40K,Blue,33,2,4,3,50-59,32-48,2555.0-4549.0,2.999-1324.5,0.736-0.859,4741.0-18484.0,0.818-3.714,0.503-0.999,1784.0-2517.0,67.0-81.0,Existing Customer
709200633,Existing Customer,Female,1,Graduate,Single,Unknown,Blue,49,1,4,3,50-59,49-72,2555.0-4549.0,1324.5-3474.0,-0.001-0.631,4741.0-18484.0,0.818-3.714,-0.001-0.023,-0.001-359.0,67.0-81.0,Existing Customer
714714558,Existing Customer,Female,2,Uneducated,Single,$40K - $60K,Blue,27,1,3,2,30-39,19-32,2555.0-4549.0,2.999-1324.5,0.859-3.397,3899.0-4741.0,0.818-3.714,0.503-0.999,1784.0-2517.0,67.0-81.0,Existing Customer
801363633,Existing Customer,Female,2,Graduate,Married,Unknown,Blue,54,1,2,2,65+,49-72,2555.0-4549.0,1324.5-3474.0,0.859-3.397,4741.0-18484.0,0.818-3.714,0.176-0.503,1276.0-1784.0,67.0-81.0,Existing Customer
778847808,Existing Customer,Female,4,Graduate,Married,$40K - $60K,Blue,23,1,2,3,40-49,19-32,2555.0-4549.0,1324.5-3474.0,0.631-0.736,4741.0-18484.0,0.818-3.714,0.176-0.503,359.0-1276.0,81.0-139.0,Existing Customer
713015433,Existing Customer,Female,4,Unknown,Married,Less than $40K,Blue,36,2,4,3,50-59,32-48,1438.299-2555.0,2.999-1324.5,0.631-0.736,3899.0-4741.0,0.702-0.818,0.176-0.503,359.0-1276.0,67.0-81.0,Existing Customer
711666708,Attrited Customer,Female,2,High School,Married,Unknown,Blue,39,1,3,4,50-59,32-48,1438.299-2555.0,2.999-1324.5,0.736-0.859,2155.5-3899.0,-0.001-0.582,0.503-0.999,1784.0-2517.0,45.0-67.0,Attrited Customer
809631483,Existing Customer,Male,3,Post-Graduate,Unknown,$80K - $120K,Blue,37,1,1,3,40-49,32-48,11067.5-34516.0,9859.0-34516.0,0.631-0.736,3899.0-4741.0,0.702-0.818,-0.001-0.023,-0.001-359.0,81.0-139.0,Existing Customer
808967883,Existing Customer,Female,4,Unknown,Married,Less than $40K,Blue,43,1,1,0,40-49,32-48,1438.299-2555.0,2.999-1324.5,0.859-3.397,4741.0-18484.0,0.818-3.714,0.503-0.999,359.0-1276.0,67.0-81.0,Existing Customer
710532258,Existing Customer,Female,3,High School,Divorced,Less than $40K,Blue,36,1,1,1,40-49,32-48,1438.299-2555.0,2.999-1324.5,0.859-3.397,4741.0-18484.0,0.702-0.818,0.503-0.999,1276.0-1784.0,81.0-139.0,Existing Customer
812235108,Existing Customer,Female,2,Graduate,Unknown,Less than $40K,Blue,39,2,3,3,40-49,32-48,2555.0-4549.0,1324.5-3474.0,0.859-3.397,3899.0-4741.0,0.818-3.714,0.176-0.503,359.0-1276.0,45.0-67.0,Existing Customer
817293258,Existing Customer,Female,4,College,Married,$40K - $60K,Blue,27,1,1,2,40-49,19-32,2555.0-4549.0,2.999-1324.5,0.631-0.736,3899.0-4741.0,0.818-3.714,0.503-0.999,1784.0-2517.0,45.0-67.0,Existing Customer
714695883,Existing Customer,Female,5,Uneducated,Unknown,Less than $40K,Blue,36,1,2,3,40-49,32-48,2555.0-4549.0,2.999-1324.5,0.631-0.736,3899.0-4741.0,0.818-3.714,0.503-0.999,1276.0-1784.0,67.0-81.0,Existing Customer
738062658,Existing Customer,Male,3,Graduate,Single,$80K - $120K,Blue,50,2,3,3,50-59,49-72,11067.5-34516.0,9859.0-34516.0,-0.001-0.631,3899.0-4741.0,-0.001-0.582,0.023-0.176,1276.0-1784.0,45.0-67.0,Existing Customer
709518858,Existing Customer,Female,2,Graduate,Married,Less than $40K,Blue,38,1,1,1,50-59,32-48,2555.0-4549.0,1324.5-3474.0,0.631-0.736,4741.0-18484.0,0.702-0.818,-0.001-0.023,-0.001-359.0,81.0-139.0,Existing Customer
819634233,Attrited Customer,Female,2,Graduate,Unknown,Less than $40K,Blue,40,5,2,2,40-49,32-48,4549.0-11067.5,3474.0-9859.0,-0.001-0.631,509.999-2155.5,-0.001-0.582,-0.001-0.023,-0.001-359.0,9.999-45.0,Attrited Customer
711272058,Existing Customer,Female,4,Graduate,Married,Unknown,Blue,28,1,3,3,40-49,19-32,1438.299-2555.0,2.999-1324.5,0.859-3.397,3899.0-4741.0,0.818-3.714,0.503-0.999,359.0-1276.0,67.0-81.0,Existing Customer
716262708,Existing Customer,Female,2,College,Single,Less than $40K,Blue,36,1,3,2,50-59,32-48,1438.299-2555.0,2.999-1324.5,-0.001-0.631,3899.0-4741.0,0.818-3.714,0.176-0.503,359.0-1276.0,67.0-81.0,Existing Customer
708928008,Existing Customer,Female,2,High School,Single,$40K - $60K,Blue,36,2,3,1,30-39,32-48,1438.299-2555.0,1324.5-3474.0,0.631-0.736,3899.0-4741.0,0.818-3.714,-0.001-0.023,-0.001-359.0,81.0-139.0,Existing Customer
765755283,Existing Customer,Female,2,Graduate,Married,Unknown,Blue,41,1,1,3,40-49,32-48,4549.0-11067.5,3474.0-9859.0,0.631-0.736,3899.0-4741.0,0.702-0.818,0.023-0.176,359.0-1276.0,67.0-81.0,Existing Customer
711922158,Existing Customer,Female,2,Graduate,Married,Less than $40K,Blue,45,1,3,3,50-59,32-48,1438.299-2555.0,1324.5-3474.0,0.736-0.859,4741.0-18484.0,0.702-0.818,-0.001-0.023,-0.001-359.0,45.0-67.0,Existing Customer
773177358,Existing Customer,Female,3,Graduate,Married,Unknown,Blue,41,1,2,2,40-49,32-48,4549.0-11067.5,3474.0-9859.0,0.631-0.736,4741.0-18484.0,0.702-0.818,0.176-0.503,1784.0-2517.0,81.0-139.0,Existing Customer
779638983,Existing Customer,Female,4,Graduate,Married,Less than $40K,Blue,30,2,3,3,40-49,19-32,1438.299-2555.0,2.999-1324.5,0.631-0.736,3899.0-4741.0,0.702-0.818,0.503-0.999,1276.0-1784.0,81.0-139.0,Existing Customer
708723858,Existing Customer,Female,4,Graduate,Single,Less than $40K,Blue,37,1,1,3,40-49,32-48,2555.0-4549.0,1324.5-3474.0,0.736-0.859,2155.5-3899.0,0.582-0.702,0.176-0.503,1276.0-1784.0,45.0-67.0,Existing Customer
712184133,Existing Customer,Female,5,Graduate,Married,Less than $40K,Blue,24,2,3,3,40-49,19-32,1438.299-2555.0,2.999-1324.5,0.631-0.736,4741.0-18484.0,-0.001-0.582,0.503-0.999,1276.0-1784.0,67.0-81.0,Existing Customer
709948233,Existing Customer,Female,3,Uneducated,Single,Unknown,Blue,35,1,4,3,40-49,32-48,1438.299-2555.0,2.999-1324.5,0.631-0.736,4741.0-18484.0,0.702-0.818,0.503-0.999,1784.0-2517.0,81.0-139.0,Existing Customer
709415583,Existing Customer,Female,2,Unknown,Single,Less than $40K,Blue,21,1,1,1,30-39,19-32,2555.0-4549.0,1324.5-3474.0,-0.001-0.631,3899.0-4741.0,0.818-3.714,0.176-0.503,1276.0-1784.0,45.0-67.0,Existing Customer
714005508,Existing Customer,Female,4,Graduate,Married,Unknown,Blue,36,2,2,2,40-49,32-48,2555.0-4549.0,1324.5-3474.0,0.736-0.859,3899.0-4741.0,0.582-0.702,0.176-0.503,1784.0-2517.0,45.0-67.0,Existing Customer
712407033,Existing Customer,Female,0,Uneducated,Unknown,Unknown,Silver,13,1,2,3,18-29,0-18,11067.5-34516.0,9859.0-34516.0,-0.001-0.631,3899.0-4741.0,0.702-0.818,0.023-0.176,1784.0-2517.0,45.0-67.0,Existing Customer
716333283,Existing Customer,Female,0,Unknown,Unknown,Less than $40K,Blue,52,1,2,2,50-59,49-72,1438.299-2555.0,2.999-1324.5,0.736-0.859,4741.0-18484.0,0.582-0.702,0.503-0.999,359.0-1276.0,67.0-81.0,Existing Customer
715534083,Existing Customer,Female,2,College,Single,Unknown,Blue,33,2,3,1,40-49,32-48,1438.299-2555.0,2.999-1324.5,-0.001-0.631,3899.0-4741.0,0.702-0.818,0.503-0.999,1276.0-1784.0,67.0-81.0,Existing Customer
789492558,Existing Customer,Female,2,College,Married,Less than $40K,Blue,40,1,2,1,40-49,32-48,1438.299-2555.0,2.999-1324.5,-0.001-0.631,4741.0-18484.0,0.702-0.818,0.503-0.999,359.0-1276.0,81.0-139.0,Existing Customer
770929383,Existing Customer,Male,2,Graduate,Single,$60K - $80K,Blue,28,2,1,1,40-49,19-32,4549.0-11067.5,3474.0-9859.0,-0.001-0.631,4741.0-18484.0,0.582-0.702,0.023-0.176,359.0-1276.0,81.0-139.0,Existing Customer
708890133,Existing Customer,Female,4,College,Married,Unknown,Blue,35,2,2,2,40-49,32-48,1438.299-2555.0,1324.5-3474.0,0.736-0.859,3899.0-4741.0,0.818-3.714,-0.001-0.023,-0.001-359.0,67.0-81.0,Existing Customer
788595183,Existing Customer,Male,2,Graduate,Single,$40K - $60K,Blue,36,1,1,3,40-49,32-48,1438.299-2555.0,2.999-1324.5,0.631-0.736,2155.5-3899.0,0.818-3.714,0.176-0.503,359.0-1276.0,67.0-81.0,Existing Customer
713167383,Existing Customer,Female,3,High School,Single,Less than $40K,Blue,46,1,2,2,50-59,32-48,1438.299-2555.0,2.999-1324.5,0.631-0.736,4741.0-18484.0,0.818-3.714,0.503-0.999,1276.0-1784.0,67.0-81.0,Existing Customer
717704433,Existing Customer,Female,4,Unknown,Single,Unknown,Blue,37,1,2,1,40-49,32-48,2555.0-4549.0,1324.5-3474.0,0.631-0.736,3899.0-4741.0,-0.001-0.582,0.176-0.503,359.0-1276.0,81.0-139.0,Existing Customer
718590183,Existing Customer,Female,3,Doctorate,Married,Less than $40K,Blue,47,1,3,3,50-59,32-48,1438.299-2555.0,2.999-1324.5,0.736-0.859,4741.0-18484.0,0.818-3.714,0.503-0.999,359.0-1276.0,67.0-81.0,Existing Customer
719019483,Existing Customer,Female,2,College,Unknown,Less than $40K,Silver,36,2,3,1,40-49,32-48,11067.5-34516.0,9859.0-34516.0,0.736-0.859,3899.0-4741.0,0.702-0.818,0.023-0.176,1276.0-1784.0,45.0-67.0,Existing Customer
710401458,Existing Customer,Male,3,Unknown,Married,$80K - $120K,Blue,40,2,2,3,50-59,32-48,11067.5-34516.0,9859.0-34516.0,0.736-0.859,3899.0-4741.0,0.702-0.818,-0.001-0.023,-0.001-359.0,67.0-81.0,Existing Customer
720783558,Existing Customer,Female,1,Graduate,Married,Unknown,Blue,48,2,3,1,50-59,32-48,4549.0-11067.5,3474.0-9859.0,-0.001-0.631,4741.0-18484.0,-0.001-0.582,0.176-0.503,1784.0-2517.0,67.0-81.0,Existing Customer
772364358,Existing Customer,Female,2,High School,Unknown,Less than $40K,Blue,44,1,1,1,50-59,32-48,2555.0-4549.0,1324.5-3474.0,0.736-0.859,3899.0-4741.0,0.582-0.702,0.176-0.503,359.0-1276.0,67.0-81.0,Existing Customer
719868183,Attrited Customer,Female,3,High School,Married,$40K - $60K,Blue,30,5,3,2,40-49,19-32,1438.299-2555.0,1324.5-3474.0,0.631-0.736,2155.5-3899.0,-0.001-0.582,-0.001-0.023,-0.001-359.0,9.999-45.0,Attrited Customer
709388058,Existing Customer,Female,4,Graduate,Single,Less than $40K,Blue,34,2,3,2,40-49,32-48,1438.299-2555.0,2.999-1324.5,0.631-0.736,4741.0-18484.0,0.702-0.818,0.503-0.999,359.0-1276.0,67.0-81.0,Existing Customer
717004533,Existing Customer,Female,3,High School,Married,Less than $40K,Blue,36,2,3,0,30-39,32-48,4549.0-11067.5,3474.0-9859.0,0.631-0.736,3899.0-4741.0,0.818-3.714,0.176-0.503,359.0-1276.0,67.0-81.0,Existing Customer
714969183,Existing Customer,Female,2,Unknown,Married,Less than $40K,Blue,36,2,3,1,40-49,32-48,2555.0-4549.0,1324.5-3474.0,0.736-0.859,3899.0-4741.0,0.818-3.714,0.503-0.999,1276.0-1784.0,67.0-81.0,Existing Customer
720837708,Existing Customer,Female,3,College,Unknown,Less than $40K,Blue,28,1,2,3,40-49,19-32,4549.0-11067.5,1324.5-3474.0,-0.001-0.631,4741.0-18484.0,0.582-0.702,0.176-0.503,1784.0-2517.0,81.0-139.0,Existing Customer
759947433,Existing Customer,Male,3,Graduate,Married,$120K +,Blue,46,1,2,2,50-59,32-48,11067.5-34516.0,9859.0-34516.0,0.736-0.859,4741.0-18484.0,0.582-0.702,-0.001-0.023,-0.001-359.0,67.0-81.0,Existing Customer
767404083,Attrited Customer,Male,2,Graduate,Single,$60K - $80K,Blue,45,2,3,3,50-59,32-48,2555.0-4549.0,1324.5-3474.0,-0.001-0.631,2155.5-3899.0,0.582-0.702,-0.001-0.023,-0.001-359.0,45.0-67.0,Attrited Customer
781926633,Existing Customer,Male,2,Uneducated,Married,$40K - $60K,Blue,42,1,3,3,40-49,32-48,2555.0-4549.0,2.999-1324.5,-0.001-0.631,3899.0-4741.0,0.582-0.702,0.503-0.999,1784.0-2517.0,81.0-139.0,Existing Customer
772127508,Attrited Customer,Female,1,Uneducated,Married,Less than $40K,Blue,20,6,2,2,30-39,19-32,1438.299-2555.0,1324.5-3474.0,0.631-0.736,2155.5-3899.0,-0.001-0.582,-0.001-0.023,-0.001-359.0,45.0-67.0,Attrited Customer
720518283,Existing Customer,Male,2,Post-Graduate,Single,$60K - $80K,Blue,36,1,3,2,50-59,32-48,1438.299-2555.0,2.999-1324.5,-0.001-0.631,4741.0-18484.0,0.702-0.818,0.503-0.999,1276.0-1784.0,67.0-81.0,Existing Customer
715380483,Existing Customer,Female,5,Unknown,Single,Less than $40K,Blue,49,2,3,2,50-59,49-72,1438.299-2555.0,1324.5-3474.0,0.631-0.736,3899.0-4741.0,0.702-0.818,-0.001-0.023,-0.001-359.0,67.0-81.0,Existing Customer
789296133,Existing Customer,Female,3,Doctorate,Single,Unknown,Blue,24,1,1,3,30-39,19-32,11067.5-34516.0,9859.0-34516.0,-0.001-0.631,3899.0-4741.0,0.702-0.818,0.023-0.176,359.0-1276.0,45.0-67.0,Existing Customer
711029358,Existing Customer,Female,4,Unknown,Single,Less than $40K,Blue,36,2,3,2,40-49,32-48,1438.299-2555.0,2.999-1324.5,0.736-0.859,4741.0-18484.0,0.702-0.818,0.503-0.999,1276.0-1784.0,45.0-67.0,Existing Customer
712615008,Existing Customer,Male,2,Graduate,Unknown,$120K +,Blue,34,1,3,2,40-49,32-48,11067.5-34516.0,9859.0-34516.0,-0.001-0.631,2155.5-3899.0,-0.001-0.582,0.023-0.176,359.0-1276.0,45.0-67.0,Existing Customer
816826008,Existing Customer,Male,4,Unknown,Married,Less than $40K,Blue,36,1,1,2,40-49,32-48,1438.299-2555.0,2.999-1324.5,-0.001-0.631,3899.0-4741.0,0.702-0.818,0.503-0.999,359.0-1276.0,81.0-139.0,Existing Customer
715488483,Existing Customer,Female,4,Graduate,Married,Less than $40K,Blue,36,1,3,1,40-49,32-48,4549.0-11067.5,3474.0-9859.0,-0.001-0.631,3899.0-4741.0,0.702-0.818,-0.001-0.023,-0.001-359.0,67.0-81.0,Existing Customer
717759783,Existing Customer,Female,4,Unknown,Single,Unknown,Blue,34,1,3,2,40-49,32-48,4549.0-11067.5,3474.0-9859.0,0.631-0.736,4741.0-18484.0,0.702-0.818,0.023-0.176,359.0-1276.0,67.0-81.0,Existing Customer
796083783,Attrited Customer,Female,2,College,Single,Unknown,Blue,49,1,0,6,50-59,49-72,1438.299-2555.0,1324.5-3474.0,-0.001-0.631,2155.5-3899.0,0.702-0.818,-0.001-0.023,-0.001-359.0,45.0-67.0,Attrited Customer
709925733,Existing Customer,Female,0,Unknown,Single,Less than $40K,Blue,22,1,3,2,30-39,19-32,1438.299-2555.0,2.999-1324.5,0.736-0.859,4741.0-18484.0,0.818-3.714,0.176-0.503,359.0-1276.0,67.0-81.0,Existing Customer
715309083,Existing Customer,Female,2,Graduate,Married,Less than $40K,Blue,36,2,3,2,50-59,32-48,1438.299-2555.0,1324.5-3474.0,0.631-0.736,4741.0-18484.0,0.582-0.702,-0.001-0.023,-0.001-359.0,81.0-139.0,Existing Customer
778441533,Attrited Customer,Female,4,High School,Single,Unknown,Blue,26,6,2,2,40-49,19-32,2555.0-4549.0,1324.5-3474.0,0.736-0.859,2155.5-3899.0,-0.001-0.582,0.176-0.503,1276.0-1784.0,9.999-45.0,Attrited Customer
715891533,Existing Customer,Female,4,Graduate,Unknown,Less than $40K,Blue,33,1,2,1,40-49,32-48,1438.299-2555.0,2.999-1324.5,0.631-0.736,4741.0-18484.0,0.702-0.818,0.503-0.999,1276.0-1784.0,81.0-139.0,Existing Customer
788848458,Existing Customer,Female,5,Unknown,Married,$40K - $60K,Blue,24,1,1,2,40-49,19-32,2555.0-4549.0,2.999-1324.5,0.859-3.397,4741.0-18484.0,0.818-3.714,0.503-0.999,1276.0-1784.0,67.0-81.0,Existing Customer
708399858,Existing Customer,Female,3,High School,Married,Less than $40K,Blue,35,2,2,1,40-49,32-48,1438.299-2555.0,2.999-1324.5,-0.001-0.631,4741.0-18484.0,0.702-0.818,0.503-0.999,1784.0-2517.0,67.0-81.0,Existing Customer
711944733,Existing Customer,Female,2,High School,Married,Less than $40K,Blue,36,1,2,2,40-49,32-48,1438.299-2555.0,2.999-1324.5,0.736-0.859,4741.0-18484.0,0.582-0.702,0.503-0.999,359.0-1276.0,81.0-139.0,Existing Customer
712683633,Attrited Customer,Female,0,Unknown,Married,Less than $40K,Blue,36,5,3,3,30-39,32-48,1438.299-2555.0,1324.5-3474.0,-0.001-0.631,2155.5-3899.0,-0.001-0.582,-0.001-0.023,-0.001-359.0,9.999-45.0,Attrited Customer
785487783,Existing Customer,Female,1,Graduate,Single,$40K - $60K,Blue,53,2,2,0,50-59,49-72,1438.299-2555.0,2.999-1324.5,0.736-0.859,4741.0-18484.0,0.702-0.818,0.503-0.999,1276.0-1784.0,81.0-139.0,Existing Customer
718951683,Existing Customer,Female,2,Graduate,Married,Less than $40K,Blue,35,2,3,1,40-49,32-48,1438.299-2555.0,2.999-1324.5,-0.001-0.631,4741.0-18484.0,0.582-0.702,0.503-0.999,359.0-1276.0,81.0-139.0,Existing Customer
718329183,Existing Customer,Female,3,Graduate,Divorced,$40K - $60K,Blue,47,1,3,2,50-59,32-48,2555.0-4549.0,1324.5-3474.0,0.631-0.736,3899.0-4741.0,0.702-0.818,0.503-0.999,1784.0-2517.0,67.0-81.0,Existing Customer
788960658,Existing Customer,Female,2,Uneducated,Married,Less than $40K,Blue,28,1,2,3,40-49,19-32,2555.0-4549.0,2.999-1324.5,0.631-0.736,3899.0-4741.0,0.702-0.818,0.503-0.999,1276.0-1784.0,81.0-139.0,Existing Customer
713120433,Existing Customer,Female,2,High School,Married,$40K - $60K,Blue,42,2,2,3,50-59,32-48,4549.0-11067.5,1324.5-3474.0,0.631-0.736,3899.0-4741.0,0.582-0.702,0.176-0.503,1784.0-2517.0,81.0-139.0,Existing Customer
720980958,Existing Customer,Female,5,Uneducated,Married,Less than $40K,Blue,30,1,3,2,40-49,19-32,2555.0-4549.0,1324.5-3474.0,0.736-0.859,4741.0-18484.0,0.818-3.714,0.176-0.503,359.0-1276.0,81.0-139.0,Existing Customer
709606158,Existing Customer,Female,2,Graduate,Married,Less than $40K,Blue,31,1,3,3,30-39,19-32,2555.0-4549.0,1324.5-3474.0,0.736-0.859,4741.0-18484.0,0.818-3.714,-0.001-0.023,-0.001-359.0,81.0-139.0,Existing Customer
714168183,Existing Customer,Female,2,Uneducated,Married,Unknown,Blue,38,1,3,3,40-49,32-48,1438.299-2555.0,2.999-1324.5,-0.001-0.631,3899.0-4741.0,0.702-0.818,0.176-0.503,359.0-1276.0,67.0-81.0,Existing Customer
712524858,Existing Customer,Male,1,Graduate,Single,Less than $40K,Blue,28,1,6,3,30-39,19-32,2555.0-4549.0,2.999-1324.5,-0.001-0.631,3899.0-4741.0,0.582-0.702,0.503-0.999,1276.0-1784.0,67.0-81.0,Existing Customer
815072283,Existing Customer,Female,3,Graduate,Married,Less than $40K,Blue,45,1,3,1,50-59,32-48,1438.299-2555.0,2.999-1324.5,0.736-0.859,4741.0-18484.0,0.582-0.702,0.503-0.999,359.0-1276.0,67.0-81.0,Existing Customer
715980258,Existing Customer,Female,1,Doctorate,Single,Less than $40K,Blue,25,1,2,3,30-39,19-32,2555.0-4549.0,2.999-1324.5,0.631-0.736,4741.0-18484.0,0.818-3.714,0.503-0.999,1784.0-2517.0,67.0-81.0,Existing Customer
788715483,Existing Customer,Female,5,Graduate,Single,Less than $40K,Blue,28,2,2,2,40-49,19-32,1438.299-2555.0,2.999-1324.5,0.859-3.397,4741.0-18484.0,0.702-0.818,0.503-0.999,359.0-1276.0,81.0-139.0,Existing Customer
809276808,Existing Customer,Male,4,Graduate,Single,$80K - $120K,Blue,42,1,1,3,40-49,32-48,4549.0-11067.5,3474.0-9859.0,0.736-0.859,3899.0-4741.0,0.702-0.818,-0.001-0.023,-0.001-359.0,81.0-139.0,Existing Customer
708885558,Attrited Customer,Female,1,High School,Single,Less than $40K,Blue,48,1,5,2,50-59,32-48,2555.0-4549.0,3474.0-9859.0,-0.001-0.631,2155.5-3899.0,0.702-0.818,-0.001-0.023,-0.001-359.0,9.999-45.0,Attrited Customer
789373683,Existing Customer,Female,3,Graduate,Married,Less than $40K,Blue,35,1,2,2,40-49,32-48,1438.299-2555.0,2.999-1324.5,0.631-0.736,4741.0-18484.0,0.818-3.714,0.503-0.999,359.0-1276.0,67.0-81.0,Existing Customer
